"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"modelo_redes_preferenciales.nlogox"
"main-pattern-negative-fixed-small-world"
"06/22/2026 04:12:22:947 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","total-ticks","learning-rate","pairs-per-tick","confidence-threshold","influence-type","[step]","percentage-A","percentage-B","male-percentage-A","female-percentage-A"
"43","260","0.3","40","0.2","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"38","260","0.3","30","0.2","neg","166","56.44859813084112","43.55140186915888","55.165692007797276","57.63016157989228"
"40","260","0.5","30","0.2","neg","69","55.98130841121496","44.018691588785046","55.55555555555556","56.37342908438061"
"39","260","0.4","30","0.2","neg","259","52.24299065420561","47.757009345794394","52.436647173489284","52.06463195691203"
"37","260","0.2","30","0.2","neg","166","55.98130841121496","44.018691588785046","54.58089668615984","57.27109515260324"
"41","260","0.1","40","0.2","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"44","260","0.4","40","0.2","neg","69","56.26168224299065","43.73831775700935","54.77582846003899","57.63016157989228"
"43","260","0.3","40","0.2","neg","69","56.074766355140184","43.925233644859816","55.36062378167641","56.732495511669654"
"38","260","0.3","30","0.2","neg","259","53.45794392523364","46.54205607476635","52.046783625730995","54.7576301615799"
"40","260","0.5","30","0.2","neg","166","52.99065420560748","47.00934579439252","53.41130604288499","52.6032315978456"
"46","260","0.1","50","0.2","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"36","260","0.1","30","0.2","neg","166","58.03738317757009","41.96261682242991","55.7504873294347","60.14362657091562"
"44","260","0.4","40","0.2","neg","166","54.20560747663551","45.794392523364486","53.606237816764136","54.7576301615799"
"43","260","0.3","40","0.2","neg","166","54.01869158878505","45.981308411214954","53.41130604288499","54.57809694793537"
"41","260","0.1","40","0.2","neg","69","58.78504672897197","41.21495327102804","57.69980506822612","59.78456014362658"
"46","260","0.1","50","0.2","neg","69","57.943925233644855","42.05607476635514","56.33528265107213","59.42549371633752"
"40","260","0.5","30","0.2","neg","259","52.523364485981304","47.47663551401869","53.216374269005854","51.8850987432675"
"42","260","0.2","40","0.2","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"47","260","0.2","50","0.2","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"41","260","0.1","40","0.2","neg","166","55.887850467289724","44.11214953271028","54.58089668615984","57.09156193895871"
"42","260","0.2","40","0.2","neg","69","56.26168224299065","43.73831775700935","56.33528265107213","56.193895870736085"
"46","260","0.1","50","0.2","neg","166","56.35514018691589","43.64485981308411","55.165692007797276","57.450628366247756"
"44","260","0.4","40","0.2","neg","259","52.336448598130836","47.66355140186916","51.656920077972714","52.96229802513464"
"48","260","0.3","50","0.2","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"37","260","0.2","30","0.2","neg","259","54.859813084112155","45.140186915887845","52.826510721247566","56.732495511669654"
"47","260","0.2","50","0.2","neg","69","57.38317757009346","42.61682242990654","57.1150097465887","57.63016157989228"
"45","260","0.5","40","0.2","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"36","260","0.1","30","0.2","neg","259","55.51401869158879","44.48598130841121","53.606237816764136","57.27109515260324"
"43","260","0.3","40","0.2","neg","259","53.45794392523364","46.54205607476635","51.656920077972714","55.11669658886894"
"48","260","0.3","50","0.2","neg","69","55.140186915887845","44.85981308411215","53.216374269005854","56.91202872531418"
"49","260","0.4","50","0.2","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"46","260","0.1","50","0.2","neg","259","55.887850467289724","44.11214953271028","54.97076023391813","56.732495511669654"
"47","260","0.2","50","0.2","neg","166","54.20560747663551","45.794392523364486","55.165692007797276","53.3213644524237"
"49","260","0.4","50","0.2","neg","69","54.39252336448598","45.60747663551402","53.021442495126706","55.65529622980251"
"41","260","0.1","40","0.2","neg","259","55.23364485981308","44.76635514018692","54.97076023391813","55.475763016157984"
"42","260","0.2","40","0.2","neg","166","53.55140186915888","46.44859813084112","53.99610136452242","53.14183123877917"
"50","260","0.5","50","0.2","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"47","260","0.2","50","0.2","neg","259","52.24299065420561","47.757009345794394","52.436647173489284","52.06463195691203"
"48","260","0.3","50","0.2","neg","166","54.299065420560744","45.70093457943925","52.63157894736842","55.83482944344704"
"49","260","0.4","50","0.2","neg","166","51.96261682242991","48.03738317757009","50.877192982456144","52.96229802513464"
"52","260","0.2","10","0.3","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"42","260","0.2","40","0.2","neg","259","52.336448598130836","47.66355140186916","52.241715399610136","52.42369838420108"
"51","260","0.1","10","0.3","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"45","260","0.5","40","0.2","neg","69","54.01869158878505","45.981308411214954","53.80116959064327","54.219030520646314"
"50","260","0.5","50","0.2","neg","69","54.39252336448598","45.60747663551402","55.7504873294347","53.14183123877917"
"52","260","0.2","10","0.3","neg","69","60","40","59.25925925925925","60.68222621184919"
"55","260","0.5","10","0.3","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"53","260","0.3","10","0.3","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"51","260","0.1","10","0.3","neg","69","60.280373831775705","39.719626168224295","59.06432748538012","61.40035906642729"
"48","260","0.3","50","0.2","neg","259","52.429906542056074","47.570093457943926","50.29239766081871","54.39856373429084"
"55","260","0.5","10","0.3","neg","69","58.41121495327103","41.58878504672897","55.36062378167641","61.22082585278277"
"49","260","0.4","50","0.2","neg","259","51.12149532710281","48.87850467289719","50.487329434697855","51.70556552962297"
"50","260","0.5","50","0.2","neg","166","52.523364485981304","47.47663551401869","54.385964912280706","50.80789946140036"
"52","260","0.2","10","0.3","neg","166","58.69158878504673","41.308411214953274","57.1150097465887","60.14362657091562"
"53","260","0.3","10","0.3","neg","69","60.18691588785047","39.81308411214953","59.4541910331384","60.86175942549371"
"55","260","0.5","10","0.3","neg","166","55.51401869158879","44.48598130841121","53.216374269005854","57.63016157989228"
"57","260","0.2","20","0.3","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"51","260","0.1","10","0.3","neg","166","60","40","59.64912280701754","60.32315978456014"
"54","260","0.4","10","0.3","neg","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"53","260","0.3","10","0.3","neg","166","57.570093457943926","42.429906542056074","55.7504873294347","59.245960502692995"
"50","260","0.5","50","0.2","neg","259","51.86915887850467","48.13084112149533","53.80116959064327","50.08976660682226"
