"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"modelo_redes_preferenciales.nlogox"
"main-pattern-positive-fixed-small-world"
"06/22/2026 04:22:26:997 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","total-ticks","learning-rate","pairs-per-tick","confidence-threshold","influence-type","[step]","percentage-A","percentage-B","male-percentage-A","female-percentage-A"
"165","260","0.5","30","0","pos","69","66.82242990654206","33.177570093457945","67.83625730994152","65.8886894075404"
"164","260","0.4","30","0","pos","259","81.12149532710279","18.878504672897193","78.94736842105263","83.12387791741472"
"170","260","0.5","40","0","pos","69","69.4392523364486","30.560747663551403","70.37037037037037","68.58168761220826"
"167","260","0.2","40","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"168","260","0.3","40","0","pos","166","78.41121495327103","21.588785046728972","77.19298245614034","79.53321364452424"
"172","260","0.2","50","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"169","260","0.4","40","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"174","260","0.4","50","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"166","260","0.1","40","0","pos","166","64.76635514018692","35.23364485981308","63.35282651072125","66.06822262118493"
"170","260","0.5","40","0","pos","166","77.47663551401868","22.523364485981308","76.41325536062378","78.45601436265709"
"165","260","0.5","30","0","pos","166","78.41121495327103","21.588785046728972","79.53216374269006","77.37881508078995"
"167","260","0.2","40","0","pos","69","66.26168224299064","33.73831775700935","65.8869395711501","66.6068222621185"
"171","260","0.1","50","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"168","260","0.3","40","0","pos","259","84.29906542056075","15.700934579439252","82.65107212475633","85.81687612208259"
"169","260","0.4","40","0","pos","69","66.72897196261682","33.271028037383175","67.83625730994152","65.70915619389586"
"174","260","0.4","50","0","pos","69","75.88785046728972","24.11214953271028","75.82846003898635","75.94254937163375"
"173","260","0.3","50","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"172","260","0.2","50","0","pos","69","65.04672897196262","34.953271028037385","64.91228070175438","65.1705565529623"
"171","260","0.1","50","0","pos","69","63.45794392523364","36.54205607476636","61.79337231968811","64.99102333931778"
"166","260","0.1","40","0","pos","259","69.34579439252336","30.654205607476637","68.2261208576998","70.3770197486535"
"169","260","0.4","40","0","pos","166","74.48598130841123","25.514018691588785","76.0233918128655","73.07001795332137"
"173","260","0.3","50","0","pos","69","69.4392523364486","30.560747663551403","68.2261208576998","70.55655296229803"
"174","260","0.4","50","0","pos","166","86.07476635514018","13.925233644859814","87.32943469785575","84.91921005385996"
"167","260","0.2","40","0","pos","166","72.80373831775701","27.19626168224299","71.73489278752436","73.78815080789947"
"172","260","0.2","50","0","pos","166","71.30841121495327","28.69158878504673","71.15009746588694","71.45421903052065"
"165","260","0.5","30","0","pos","259","85.04672897196261","14.953271028037381","86.15984405458089","84.02154398563735"
"170","260","0.5","40","0","pos","259","79.25233644859813","20.747663551401867","77.38791423001949","80.96947935368043"
"171","260","0.1","50","0","pos","166","67.28971962616822","32.71028037383177","65.10721247563353","69.29982046678636"
"175","260","0.5","50","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"169","260","0.4","40","0","pos","259","78.78504672897196","21.214953271028037","79.53216374269006","78.09694793536805"
"176","260","0.1","10","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"174","260","0.4","50","0","pos","259","89.81308411214954","10.186915887850468","90.25341130604289","89.40754039497307"
"171","260","0.1","50","0","pos","259","71.21495327102804","28.785046728971963","70.76023391812866","71.63375224416517"
"175","260","0.5","50","0","pos","69","73.17757009345794","26.822429906542055","73.68421052631578","72.71095152603232"
"172","260","0.2","50","0","pos","259","74.67289719626167","25.327102803738317","72.70955165692008","76.48114901256733"
"173","260","0.3","50","0","pos","166","78.31775700934578","21.682242990654206","76.99805068226121","79.53321364452424"
"176","260","0.1","10","0","pos","69","60.747663551401864","39.25233644859813","59.64912280701754","61.759425493716336"
"167","260","0.2","40","0","pos","259","76.35514018691589","23.644859813084114","75.6335282651072","77.0197486535009"
"175","260","0.5","50","0","pos","166","81.49532710280374","18.50467289719626","82.65107212475633","80.43087971274686"
"177","260","0.2","10","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"177","260","0.2","10","0","pos","69","60.747663551401864","39.25233644859813","60.42884990253411","61.04129263913825"
"175","260","0.5","50","0","pos","259","91.77570093457945","8.224299065420562","92.98245614035088","90.66427289048474"
"176","260","0.1","10","0","pos","166","61.86915887850467","38.13084112149533","61.20857699805068","62.47755834829444"
"173","260","0.3","50","0","pos","259","82.80373831775701","17.19626168224299","81.28654970760235","84.20107719928187"
"176","260","0.1","10","0","pos","259","62.523364485981304","37.47663551401869","61.59844054580896","63.37522441651705"
"177","260","0.2","10","0","pos","166","63.55140186915887","36.44859813084112","62.37816764132553","64.63195691202873"
"180","260","0.5","10","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"179","260","0.4","10","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"177","260","0.2","10","0","pos","259","65.42056074766354","34.57943925233645","64.32748538011695","66.42728904847397"
"182","260","0.2","20","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"180","260","0.5","10","0","pos","69","62.89719626168224","37.10280373831776","60.42884990253411","65.1705565529623"
"183","260","0.3","20","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"179","260","0.4","10","0","pos","69","62.89719626168224","37.10280373831776","62.37816764132553","63.37522441651705"
"182","260","0.2","20","0","pos","69","62.523364485981304","37.47663551401869","61.20857699805068","63.73429084380611"
"178","260","0.3","10","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"181","260","0.1","20","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"180","260","0.5","10","0","pos","166","65.23364485981308","34.76635514018692","63.547758284600384","66.78635547576302"
"181","260","0.1","20","0","pos","69","61.02803738317757","38.97196261682243","58.67446393762184","63.19569120287253"
"182","260","0.2","20","0","pos","166","67.7570093457944","32.242990654205606","66.66666666666666","68.76122082585279"
"185","260","0.5","20","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"186","260","0.1","30","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"179","260","0.4","10","0","pos","166","65.14018691588785","34.859813084112155","67.2514619883041","63.19569120287253"
"180","260","0.5","10","0","pos","259","68.97196261682244","31.02803738317757","66.8615984405458","70.91561938958706"
"183","260","0.3","20","0","pos","69","62.71028037383177","37.28971962616822","61.40350877192983","63.91382405745063"
"178","260","0.3","10","0","pos","69","60.280373831775705","39.719626168224295","58.86939571150097","61.57989228007181"
"184","260","0.4","20","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"186","260","0.1","30","0","pos","69","60.65420560747663","39.345794392523366","59.84405458089669","61.40035906642729"
"185","260","0.5","20","0","pos","69","63.177570093457945","36.822429906542055","63.547758284600384","62.83662477558348"
"181","260","0.1","20","0","pos","166","63.925233644859816","36.074766355140184","61.59844054580896","66.06822262118493"
"182","260","0.2","20","0","pos","259","69.62616822429906","30.373831775700932","67.83625730994152","71.27468581687613"
"184","260","0.4","20","0","pos","69","64.20560747663552","35.794392523364486","62.37816764132553","65.8886894075404"
"179","260","0.4","10","0","pos","259","68.5981308411215","31.401869158878505","70.76023391812866","66.6068222621185"
"178","260","0.3","10","0","pos","166","62.42990654205608","37.570093457943926","62.1832358674464","62.65709156193896"
"185","260","0.5","20","0","pos","166","68.50467289719626","31.49532710280374","66.27680311890838","70.55655296229803"
"183","260","0.3","20","0","pos","166","68.13084112149532","31.86915887850467","67.2514619883041","68.9407540394973"
"186","260","0.1","30","0","pos","166","63.83177570093458","36.16822429906542","62.57309941520468","64.99102333931778"
"189","260","0.4","30","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"184","260","0.4","20","0","pos","166","71.68224299065422","28.317757009345794","69.39571150097466","73.78815080789947"
"188","260","0.3","30","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"187","260","0.2","30","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"181","260","0.1","20","0","pos","259","67.38317757009345","32.61682242990654","65.10721247563353","69.47935368043088"
"188","260","0.3","30","0","pos","69","67.94392523364486","32.05607476635514","65.8869395711501","69.83842010771993"
"186","260","0.1","30","0","pos","259","66.9158878504673","33.084112149532714","67.05653021442495","66.78635547576302"
"184","260","0.4","20","0","pos","259","74.85981308411215","25.140186915887853","74.6588693957115","75.04488330341114"
"185","260","0.5","20","0","pos","259","74.76635514018692","25.233644859813083","73.87914230019493","75.58348294434471"
"178","260","0.3","10","0","pos","259","64.95327102803739","35.046728971962615","64.5224171539961","65.35008976660683"
"183","260","0.3","20","0","pos","259","72.99065420560747","27.009345794392527","71.9298245614035","73.96768402154399"
"188","260","0.3","30","0","pos","166","73.17757009345794","26.822429906542055","72.31968810916179","73.96768402154399"
"187","260","0.2","30","0","pos","69","64.01869158878505","35.981308411214954","61.59844054580896","66.24775583482945"
"189","260","0.4","30","0","pos","69","65.23364485981308","34.76635514018692","62.96296296296296","67.3249551166966"
"190","260","0.5","30","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"188","260","0.3","30","0","pos","259","79.25233644859813","20.747663551401867","77.58284600389864","80.78994614003591"
"187","260","0.2","30","0","pos","166","69.4392523364486","30.560747663551403","65.8869395711501","72.71095152603232"
"189","260","0.4","30","0","pos","166","71.68224299065422","28.317757009345794","70.17543859649122","73.07001795332137"
"192","260","0.2","40","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"187","260","0.2","30","0","pos","259","73.92523364485982","26.074766355140188","71.15009746588694","76.48114901256733"
"190","260","0.5","30","0","pos","69","65.98130841121495","34.018691588785046","65.49707602339181","66.42728904847397"
"191","260","0.1","40","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"189","260","0.4","30","0","pos","259","76.44859813084112","23.551401869158877","73.68421052631578","78.99461400359067"
"192","260","0.2","40","0","pos","69","64.20560747663552","35.794392523364486","63.547758284600384","64.81149012567326"
"190","260","0.5","30","0","pos","166","76.35514018691589","23.644859813084114","76.60818713450293","76.12208258527828"
"191","260","0.1","40","0","pos","69","62.523364485981304","37.47663551401869","61.59844054580896","63.37522441651705"
"193","260","0.3","40","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"198","260","0.3","50","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"192","260","0.2","40","0","pos","166","71.30841121495327","28.69158878504673","71.34502923976608","71.27468581687613"
"195","260","0.5","40","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"194","260","0.4","40","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"196","260","0.1","50","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"191","260","0.1","40","0","pos","166","65.32710280373831","34.67289719626168","65.49707602339181","65.1705565529623"
"193","260","0.3","40","0","pos","69","66.9158878504673","33.084112149532714","65.30214424951268","68.40215439856372"
"197","260","0.2","50","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"190","260","0.5","30","0","pos","259","83.17757009345794","16.822429906542055","83.4307992202729","82.9443447037702"
"199","260","0.4","50","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"196","260","0.1","50","0","pos","69","62.71028037383177","37.28971962616822","61.59844054580896","63.73429084380611"
"198","260","0.3","50","0","pos","69","66.16822429906543","33.83177570093458","64.91228070175438","67.3249551166966"
"197","260","0.2","50","0","pos","69","68.50467289719626","31.49532710280374","67.64132553606238","69.29982046678636"
"193","260","0.3","40","0","pos","166","75.51401869158877","24.485981308411215","74.46393762183236","76.48114901256733"
"194","260","0.4","40","0","pos","69","67.7570093457944","32.242990654205606","67.64132553606238","67.86355475763017"
"201","260","0.1","10","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"199","260","0.4","50","0","pos","69","71.58878504672897","28.41121495327103","71.15009746588694","71.99281867145422"
"195","260","0.5","40","0","pos","69","67.28971962616822","32.71028037383177","67.05653021442495","67.50448833034112"
"196","260","0.1","50","0","pos","166","67.4766355140187","32.52336448598131","67.44639376218323","67.50448833034112"
"192","260","0.2","40","0","pos","259","75.79439252336448","24.205607476635514","74.46393762183236","77.0197486535009"
"201","260","0.1","10","0","pos","69","60.5607476635514","39.4392523364486","59.4541910331384","61.57989228007181"
"193","260","0.3","40","0","pos","259","80.93457943925235","19.065420560747665","80.7017543859649","81.14901256732495"
"200","260","0.5","50","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"197","260","0.2","50","0","pos","166","74.39252336448598","25.607476635514022","73.09941520467837","75.58348294434471"
"199","260","0.4","50","0","pos","166","83.45794392523365","16.542056074766357","83.82066276803118","83.12387791741472"
"191","260","0.1","40","0","pos","259","68.87850467289721","31.121495327102807","69.98050682261209","67.86355475763017"
"196","260","0.1","50","0","pos","259","71.40186915887851","28.598130841121495","71.73489278752436","71.0951526032316"
"194","260","0.4","40","0","pos","166","77.10280373831776","22.897196261682243","76.41325536062378","77.737881508079"
"197","260","0.2","50","0","pos","259","77.47663551401868","22.523364485981308","75.24366471734892","79.53321364452424"
"198","260","0.3","50","0","pos","166","74.11214953271028","25.88785046728972","72.51461988304094","75.58348294434471"
"199","260","0.4","50","0","pos","259","90.09345794392523","9.906542056074766","89.8635477582846","90.30520646319569"
"200","260","0.5","50","0","pos","69","73.55140186915888","26.448598130841123","70.37037037037037","76.48114901256733"
"201","260","0.1","10","0","pos","166","61.21495327102804","38.78504672897196","59.4541910331384","62.83662477558348"
"202","260","0.2","10","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"198","260","0.3","50","0","pos","259","78.50467289719626","21.49532710280374","77.58284600389864","79.35368043087972"
"195","260","0.5","40","0","pos","166","80","20","79.72709551656921","80.25134649910234"
"200","260","0.5","50","0","pos","166","80.37383177570094","19.626168224299064","77.38791423001949","83.12387791741472"
"202","260","0.2","10","0","pos","69","60.373831775700936","39.626168224299064","60.23391812865497","60.502692998204665"
"201","260","0.1","10","0","pos","259","61.12149532710281","38.87850467289719","58.86939571150097","63.19569120287253"
"194","260","0.4","40","0","pos","259","85.04672897196261","14.953271028037381","84.99025341130604","85.09874326750449"
"202","260","0.2","10","0","pos","166","63.55140186915887","36.44859813084112","64.5224171539961","62.65709156193896"
"200","260","0.5","50","0","pos","259","85.79439252336448","14.205607476635516","84.01559454191033","87.4326750448833"
"203","260","0.3","10","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"202","260","0.2","10","0","pos","259","65.60747663551402","34.39252336448598","67.44639376218323","63.91382405745063"
"204","260","0.4","10","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"208","260","0.3","20","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"195","260","0.5","40","0","pos","259","85.42056074766356","14.57943925233645","85.18518518518519","85.63734290843806"
"206","260","0.1","20","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"207","260","0.2","20","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"208","260","0.3","20","0","pos","69","64.48598130841121","35.51401869158878","62.96296296296296","65.8886894075404"
"205","260","0.5","10","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"203","260","0.3","10","0","pos","69","60.5607476635514","39.4392523364486","60.42884990253411","60.68222621184919"
"207","260","0.2","20","0","pos","69","61.96261682242991","38.03738317757009","60.62378167641326","63.19569120287253"
"209","260","0.4","20","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"206","260","0.1","20","0","pos","69","60.65420560747663","39.345794392523366","58.67446393762184","62.47755834829444"
"204","260","0.4","10","0","pos","69","64.29906542056075","35.700934579439256","63.35282651072125","65.1705565529623"
"205","260","0.5","10","0","pos","69","60.373831775700936","39.626168224299064","60.42884990253411","60.32315978456014"
"207","260","0.2","20","0","pos","166","62.89719626168224","37.10280373831776","60.62378167641326","64.99102333931778"
"206","260","0.1","20","0","pos","166","61.588785046728965","38.41121495327103","59.84405458089669","63.19569120287253"
"212","260","0.2","30","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"210","260","0.5","20","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"209","260","0.4","20","0","pos","69","65.42056074766354","34.57943925233645","64.13255360623782","66.6068222621185"
"204","260","0.4","10","0","pos","166","68.22429906542055","31.775700934579437","66.8615984405458","69.47935368043088"
"208","260","0.3","20","0","pos","166","67.57009345794393","32.429906542056074","68.03118908382066","67.14542190305207"
"207","260","0.2","20","0","pos","259","66.9158878504673","33.084112149532714","65.10721247563353","68.58168761220826"
"205","260","0.5","10","0","pos","166","64.85981308411215","35.14018691588785","63.547758284600384","66.06822262118493"
"206","260","0.1","20","0","pos","259","63.83177570093458","36.16822429906542","61.79337231968811","65.70915619389586"
"213","260","0.3","30","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"203","260","0.3","10","0","pos","166","64.20560747663552","35.794392523364486","65.69200779727096","62.83662477558348"
"212","260","0.2","30","0","pos","69","64.39252336448598","35.60747663551402","62.57309941520468","66.06822262118493"
"208","260","0.3","20","0","pos","259","70.8411214953271","29.1588785046729","70.76023391812866","70.91561938958706"
"205","260","0.5","10","0","pos","259","67.66355140186916","32.33644859813084","67.2514619883041","68.04308797127469"
"210","260","0.5","20","0","pos","69","61.49532710280374","38.504672897196265","62.1832358674464","60.86175942549371"
"209","260","0.4","20","0","pos","166","67.66355140186916","32.33644859813084","68.2261208576998","67.14542190305207"
"204","260","0.4","10","0","pos","259","72.24299065420561","27.757009345794394","71.73489278752436","72.71095152603232"
"213","260","0.3","30","0","pos","69","66.54205607476635","33.45794392523365","67.44639376218323","65.70915619389586"
"210","260","0.5","20","0","pos","166","69.06542056074765","30.934579439252335","70.17543859649122","68.04308797127469"
"203","260","0.3","10","0","pos","259","68.50467289719626","31.49532710280374","69.5906432748538","67.50448833034112"
"214","260","0.4","30","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"209","260","0.4","20","0","pos","259","72.99065420560747","27.009345794392527","73.48927875243665","72.5314183123878"
"211","260","0.1","30","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"212","260","0.2","30","0","pos","166","70.37383177570094","29.626168224299064","68.61598440545808","71.99281867145422"
"213","260","0.3","30","0","pos","166","72.61682242990655","27.38317757009346","72.31968810916179","72.89048473967684"
"211","260","0.1","30","0","pos","69","60.8411214953271","39.15887850467289","60.81871345029239","60.86175942549371"
"214","260","0.4","30","0","pos","69","68.3177570093458","31.68224299065421","66.47173489278752","70.01795332136446"
"215","260","0.5","30","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"216","260","0.1","40","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"213","260","0.3","30","0","pos","259","76.82242990654206","23.177570093457945","74.6588693957115","78.81508078994614"
"212","260","0.2","30","0","pos","259","74.20560747663552","25.794392523364486","71.9298245614035","76.30161579892281"
"215","260","0.5","30","0","pos","69","67.00934579439253","32.99065420560748","65.8869395711501","68.04308797127469"
"216","260","0.1","40","0","pos","69","63.925233644859816","36.074766355140184","63.1578947368421","64.63195691202873"
"210","260","0.5","20","0","pos","259","72.52336448598132","27.476635514018692","75.04873294346979","70.19748653500898"
"219","260","0.4","40","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"211","260","0.1","30","0","pos","166","62.99065420560748","37.00934579439252","63.74269005847953","62.29802513464991"
"219","260","0.4","40","0","pos","69","70.8411214953271","29.1588785046729","69.5906432748538","71.99281867145422"
"214","260","0.4","30","0","pos","166","74.67289719626167","25.327102803738317","75.04873294346979","74.32675044883304"
"220","260","0.5","40","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"217","260","0.2","40","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"211","260","0.1","30","0","pos","259","65.23364485981308","34.76635514018692","66.66666666666666","63.91382405745063"
"221","260","0.1","50","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"215","260","0.5","30","0","pos","166","75.60747663551402","24.39252336448598","75.24366471734892","75.94254937163375"
"217","260","0.2","40","0","pos","69","65.32710280373831","34.67289719626168","62.96296296296296","67.50448833034112"
"218","260","0.3","40","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"219","260","0.4","40","0","pos","166","81.21495327102804","18.785046728971963","80.89668615984405","81.50807899461401"
"220","260","0.5","40","0","pos","69","67.85046728971963","32.149532710280376","66.08187134502924","69.47935368043088"
"221","260","0.1","50","0","pos","69","61.12149532710281","38.87850467289719","59.84405458089669","62.29802513464991"
"217","260","0.2","40","0","pos","166","71.02803738317756","28.971962616822427","68.03118908382066","73.78815080789947"
"214","260","0.4","30","0","pos","259","80.28037383177569","19.7196261682243","81.28654970760235","79.35368043087972"
"218","260","0.3","40","0","pos","69","66.9158878504673","33.084112149532714","66.8615984405458","66.96588868940754"
"216","260","0.1","40","0","pos","166","65.23364485981308","34.76635514018692","63.547758284600384","66.78635547576302"
"219","260","0.4","40","0","pos","259","86.91588785046729","13.084112149532709","86.74463937621833","87.07360861759426"
"221","260","0.1","50","0","pos","166","67.10280373831776","32.89719626168225","66.66666666666666","67.50448833034112"
"215","260","0.5","30","0","pos","259","79.81308411214954","20.186915887850468","78.16764132553607","81.32854578096948"
"222","260","0.2","50","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"218","260","0.3","40","0","pos","166","72.61682242990655","27.38317757009346","72.90448343079922","72.35188509874327"
"221","260","0.1","50","0","pos","259","70.18691588785046","29.813084112149536","68.61598440545808","71.63375224416517"
"220","260","0.5","40","0","pos","166","78.97196261682244","21.02803738317757","79.33723196881091","78.63554757630162"
"217","260","0.2","40","0","pos","259","75.32710280373833","24.67289719626168","72.90448343079922","77.55834829443447"
"222","260","0.2","50","0","pos","69","65.14018691588785","34.859813084112155","65.10721247563353","65.1705565529623"
"223","260","0.3","50","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"218","260","0.3","40","0","pos","259","77.10280373831776","22.897196261682243","76.99805068226121","77.19928186714542"
"224","260","0.4","50","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"225","260","0.5","50","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"216","260","0.1","40","0","pos","259","68.97196261682244","31.02803738317757","67.05653021442495","70.73608617594255"
"220","260","0.5","40","0","pos","259","83.27102803738318","16.728971962616825","82.26120857699804","84.20107719928187"
"224","260","0.4","50","0","pos","69","67.38317757009345","32.61682242990654","66.27680311890838","68.40215439856372"
"226","260","0.1","10","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"222","260","0.2","50","0","pos","166","73.55140186915888","26.448598130841123","73.09941520467837","73.96768402154399"
"223","260","0.3","50","0","pos","69","68.97196261682244","31.02803738317757","67.2514619883041","70.55655296229803"
"225","260","0.5","50","0","pos","69","69.1588785046729","30.8411214953271","67.64132553606238","70.55655296229803"
"226","260","0.1","10","0","pos","69","61.49532710280374","38.504672897196265","59.64912280701754","63.19569120287253"
"227","260","0.2","10","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"226","260","0.1","10","0","pos","166","62.24299065420561","37.75700934579439","60.81871345029239","63.55475763016158"
"224","260","0.4","50","0","pos","166","77.10280373831776","22.897196261682243","73.87914230019493","80.07181328545781"
"222","260","0.2","50","0","pos","259","78.13084112149534","21.869158878504674","77.38791423001949","78.81508078994614"
"230","260","0.5","10","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"228","260","0.3","10","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"229","260","0.4","10","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"230","260","0.5","10","0","pos","69","60.8411214953271","39.15887850467289","59.4541910331384","62.11849192100538"
"226","260","0.1","10","0","pos","259","63.27102803738318","36.728971962616825","61.59844054580896","64.81149012567326"
"223","260","0.3","50","0","pos","166","73.17757009345794","26.822429906542055","71.53996101364523","74.68581687612208"
"228","260","0.3","10","0","pos","69","60.280373831775705","39.719626168224295","57.30994152046783","63.016157989228006"
"229","260","0.4","10","0","pos","69","62.33644859813084","37.663551401869164","61.40350877192983","63.19569120287253"
"225","260","0.5","50","0","pos","166","82.33644859813084","17.66355140186916","80.89668615984405","83.66247755834829"
"232","260","0.2","20","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"230","260","0.5","10","0","pos","166","64.20560747663552","35.794392523364486","62.57309941520468","65.70915619389586"
"227","260","0.2","10","0","pos","69","60.8411214953271","39.15887850467289","60.42884990253411","61.22082585278277"
"224","260","0.4","50","0","pos","259","81.86915887850468","18.13084112149533","80.89668615984405","82.76481149012568"
"223","260","0.3","50","0","pos","259","79.1588785046729","20.8411214953271","77.58284600389864","80.61041292639139"
"232","260","0.2","20","0","pos","69","61.02803738317757","38.97196261682243","61.01364522417154","61.04129263913825"
"230","260","0.5","10","0","pos","259","65.60747663551402","34.39252336448598","66.66666666666666","64.63195691202873"
"229","260","0.4","10","0","pos","166","64.11214953271028","35.88785046728972","62.96296296296296","65.1705565529623"
"228","260","0.3","10","0","pos","166","64.67289719626169","35.32710280373832","61.20857699805068","67.86355475763017"
"231","260","0.1","20","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"227","260","0.2","10","0","pos","166","63.36448598130842","36.63551401869159","62.57309941520468","64.09335727109516"
"225","260","0.5","50","0","pos","259","90.18691588785047","9.813084112149532","89.47368421052632","90.84380610412927"
"229","260","0.4","10","0","pos","259","67.94392523364486","32.05607476635514","65.69200779727096","70.01795332136446"
"232","260","0.2","20","0","pos","166","64.57943925233644","35.42056074766355","64.71734892787524","64.4524236983842"
"233","260","0.3","20","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"231","260","0.1","20","0","pos","69","60.09345794392523","39.90654205607477","58.67446393762184","61.40035906642729"
"235","260","0.5","20","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"228","260","0.3","10","0","pos","259","67.4766355140187","32.52336448598131","63.74269005847953","70.91561938958706"
"231","260","0.1","20","0","pos","166","61.49532710280374","38.504672897196265","58.47953216374269","64.27289048473968"
"233","260","0.3","20","0","pos","69","63.83177570093458","36.16822429906542","64.32748538011695","63.37522441651705"
"232","260","0.2","20","0","pos","259","66.07476635514018","33.925233644859816","65.10721247563353","66.96588868940754"
"234","260","0.4","20","0","pos","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"227","260","0.2","10","0","pos","259","65.51401869158879","34.48598130841122","64.13255360623782","66.78635547576302"
