"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"modelo_redes_preferenciales.nlogox"
"main-pattern-bc-fixed-small-world"
"06/22/2026 04:24:03:534 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","total-ticks","learning-rate","pairs-per-tick","confidence-threshold","influence-type","[step]","percentage-A","percentage-B","male-percentage-A","female-percentage-A"
"6","260","0.1","20","0.1","bc","166","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"5","260","0.5","10","0.1","bc","166","60.5607476635514","39.4392523364486","59.25925925925925","61.759425493716336"
"13","260","0.3","30","0.1","bc","166","60.747663551401864","39.25233644859813","59.25925925925925","62.11849192100538"
"12","260","0.2","30","0.1","bc","166","60.46728971962617","39.532710280373834","58.86939571150097","61.93895870736086"
"3","260","0.3","10","0.1","bc","166","60.65420560747663","39.345794392523366","59.06432748538012","62.11849192100538"
"9","260","0.4","20","0.1","bc","166","60.8411214953271","39.15887850467289","59.4541910331384","62.11849192100538"
"6","260","0.1","20","0.1","bc","259","60.65420560747663","39.345794392523366","59.25925925925925","61.93895870736086"
"4","260","0.4","10","0.1","bc","166","60.65420560747663","39.345794392523366","59.25925925925925","61.93895870736086"
"5","260","0.5","10","0.1","bc","259","60.373831775700936","39.626168224299064","59.25925925925925","61.40035906642729"
"13","260","0.3","30","0.1","bc","259","60.747663551401864","39.25233644859813","59.25925925925925","62.11849192100538"
"9","260","0.4","20","0.1","bc","259","61.02803738317757","38.97196261682243","59.4541910331384","62.47755834829444"
"14","260","0.4","30","0.1","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"12","260","0.2","30","0.1","bc","259","60.5607476635514","39.4392523364486","58.86939571150097","62.11849192100538"
"15","260","0.5","30","0.1","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"3","260","0.3","10","0.1","bc","259","60.65420560747663","39.345794392523366","59.06432748538012","62.11849192100538"
"4","260","0.4","10","0.1","bc","259","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"14","260","0.4","30","0.1","bc","69","60.65420560747663","39.345794392523366","59.25925925925925","61.93895870736086"
"14","260","0.4","30","0.1","bc","166","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"15","260","0.5","30","0.1","bc","69","60.65420560747663","39.345794392523366","59.25925925925925","61.93895870736086"
"17","260","0.2","40","0.1","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"16","260","0.1","40","0.1","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"18","260","0.3","40","0.1","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"21","260","0.1","50","0.1","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"14","260","0.4","30","0.1","bc","259","60.46728971962617","39.532710280373834","58.86939571150097","61.93895870736086"
"20","260","0.5","40","0.1","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"17","260","0.2","40","0.1","bc","69","60.46728971962617","39.532710280373834","59.06432748538012","61.759425493716336"
"15","260","0.5","30","0.1","bc","166","60.65420560747663","39.345794392523366","59.06432748538012","62.11849192100538"
"18","260","0.3","40","0.1","bc","69","60.747663551401864","39.25233644859813","59.06432748538012","62.29802513464991"
"16","260","0.1","40","0.1","bc","69","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"22","260","0.2","50","0.1","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"19","260","0.4","40","0.1","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"21","260","0.1","50","0.1","bc","69","60.280373831775705","39.719626168224295","58.86939571150097","61.57989228007181"
"23","260","0.3","50","0.1","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"20","260","0.5","40","0.1","bc","69","60.46728971962617","39.532710280373834","59.06432748538012","61.759425493716336"
"17","260","0.2","40","0.1","bc","166","60.5607476635514","39.4392523364486","59.25925925925925","61.759425493716336"
"22","260","0.2","50","0.1","bc","69","60.5607476635514","39.4392523364486","59.4541910331384","61.57989228007181"
"15","260","0.5","30","0.1","bc","259","60.65420560747663","39.345794392523366","59.06432748538012","62.11849192100538"
"19","260","0.4","40","0.1","bc","69","60.46728971962617","39.532710280373834","59.06432748538012","61.759425493716336"
"16","260","0.1","40","0.1","bc","166","60.747663551401864","39.25233644859813","59.4541910331384","61.93895870736086"
"24","260","0.4","50","0.1","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"17","260","0.2","40","0.1","bc","259","60.65420560747663","39.345794392523366","59.25925925925925","61.93895870736086"
"23","260","0.3","50","0.1","bc","69","60.65420560747663","39.345794392523366","59.25925925925925","61.93895870736086"
"25","260","0.5","50","0.1","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"19","260","0.4","40","0.1","bc","166","60.373831775700936","39.626168224299064","58.86939571150097","61.759425493716336"
"26","260","0.1","10","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"16","260","0.1","40","0.1","bc","259","60.65420560747663","39.345794392523366","59.25925925925925","61.93895870736086"
"18","260","0.3","40","0.1","bc","166","61.12149532710281","38.87850467289719","59.25925925925925","62.83662477558348"
"20","260","0.5","40","0.1","bc","166","60.46728971962617","39.532710280373834","59.06432748538012","61.759425493716336"
"21","260","0.1","50","0.1","bc","166","60.18691588785047","39.81308411214953","58.67446393762184","61.57989228007181"
"23","260","0.3","50","0.1","bc","166","60.8411214953271","39.15887850467289","59.25925925925925","62.29802513464991"
"19","260","0.4","40","0.1","bc","259","60.373831775700936","39.626168224299064","58.67446393762184","61.93895870736086"
"22","260","0.2","50","0.1","bc","166","60.5607476635514","39.4392523364486","59.4541910331384","61.57989228007181"
"24","260","0.4","50","0.1","bc","69","60.747663551401864","39.25233644859813","59.06432748538012","62.29802513464991"
"23","260","0.3","50","0.1","bc","259","60.8411214953271","39.15887850467289","59.25925925925925","62.29802513464991"
"20","260","0.5","40","0.1","bc","259","60.46728971962617","39.532710280373834","59.06432748538012","61.759425493716336"
"25","260","0.5","50","0.1","bc","69","60.373831775700936","39.626168224299064","59.06432748538012","61.57989228007181"
"26","260","0.1","10","0.2","bc","69","61.02803738317757","38.97196261682243","59.64912280701754","62.29802513464991"
"22","260","0.2","50","0.1","bc","259","60.747663551401864","39.25233644859813","59.84405458089669","61.57989228007181"
"18","260","0.3","40","0.1","bc","259","61.21495327102804","38.78504672897196","59.25925925925925","63.016157989228006"
"27","260","0.2","10","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"21","260","0.1","50","0.1","bc","259","60.09345794392523","39.90654205607477","58.47953216374269","61.57989228007181"
"24","260","0.4","50","0.1","bc","166","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"28","260","0.3","10","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"26","260","0.1","10","0.2","bc","166","61.12149532710281","38.87850467289719","59.64912280701754","62.47755834829444"
"29","260","0.4","10","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"28","260","0.3","10","0.2","bc","69","60.46728971962617","39.532710280373834","59.06432748538012","61.759425493716336"
"24","260","0.4","50","0.1","bc","259","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"25","260","0.5","50","0.1","bc","166","60.373831775700936","39.626168224299064","59.06432748538012","61.57989228007181"
"27","260","0.2","10","0.2","bc","69","60.373831775700936","39.626168224299064","59.06432748538012","61.57989228007181"
"30","260","0.5","10","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"28","260","0.3","10","0.2","bc","166","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"26","260","0.1","10","0.2","bc","259","61.21495327102804","38.78504672897196","59.84405458089669","62.47755834829444"
"32","260","0.2","20","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"28","260","0.3","10","0.2","bc","259","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"25","260","0.5","50","0.1","bc","259","60.373831775700936","39.626168224299064","59.06432748538012","61.57989228007181"
"29","260","0.4","10","0.2","bc","69","60.46728971962617","39.532710280373834","58.86939571150097","61.93895870736086"
"27","260","0.2","10","0.2","bc","166","60.46728971962617","39.532710280373834","59.25925925925925","61.57989228007181"
"32","260","0.2","20","0.2","bc","69","60.8411214953271","39.15887850467289","59.64912280701754","61.93895870736086"
"30","260","0.5","10","0.2","bc","69","60.18691588785047","39.81308411214953","58.28460038986355","61.93895870736086"
"29","260","0.4","10","0.2","bc","166","60.46728971962617","39.532710280373834","59.06432748538012","61.759425493716336"
"32","260","0.2","20","0.2","bc","166","60.8411214953271","39.15887850467289","59.64912280701754","61.93895870736086"
"35","260","0.5","20","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"27","260","0.2","10","0.2","bc","259","60.5607476635514","39.4392523364486","59.25925925925925","61.759425493716336"
"31","260","0.1","20","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"29","260","0.4","10","0.2","bc","259","60.373831775700936","39.626168224299064","58.86939571150097","61.759425493716336"
"30","260","0.5","10","0.2","bc","166","60","40","58.28460038986355","61.57989228007181"
"34","260","0.4","20","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"32","260","0.2","20","0.2","bc","259","60.93457943925233","39.06542056074767","59.84405458089669","61.93895870736086"
"33","260","0.3","20","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"35","260","0.5","20","0.2","bc","69","60.8411214953271","39.15887850467289","58.86939571150097","62.65709156193896"
"31","260","0.1","20","0.2","bc","69","60.65420560747663","39.345794392523366","59.06432748538012","62.11849192100538"
"30","260","0.5","10","0.2","bc","259","60","40","58.28460038986355","61.57989228007181"
"34","260","0.4","20","0.2","bc","69","60.65420560747663","39.345794392523366","59.06432748538012","62.11849192100538"
"33","260","0.3","20","0.2","bc","69","61.02803738317757","38.97196261682243","59.25925925925925","62.65709156193896"
"31","260","0.1","20","0.2","bc","166","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"39","260","0.4","30","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"35","260","0.5","20","0.2","bc","166","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"31","260","0.1","20","0.2","bc","259","60.65420560747663","39.345794392523366","59.25925925925925","61.93895870736086"
"33","260","0.3","20","0.2","bc","166","61.308411214953274","38.691588785046726","59.4541910331384","63.016157989228006"
"37","260","0.2","30","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"38","260","0.3","30","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"34","260","0.4","20","0.2","bc","166","60.8411214953271","39.15887850467289","59.06432748538012","62.47755834829444"
"33","260","0.3","20","0.2","bc","259","61.308411214953274","38.691588785046726","59.4541910331384","63.016157989228006"
"37","260","0.2","30","0.2","bc","69","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"39","260","0.4","30","0.2","bc","69","59.90654205607476","40.09345794392523","58.67446393762184","61.04129263913825"
"36","260","0.1","30","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"40","260","0.5","30","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"38","260","0.3","30","0.2","bc","69","60.5607476635514","39.4392523364486","59.25925925925925","61.759425493716336"
"41","260","0.1","40","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"34","260","0.4","20","0.2","bc","259","60.93457943925233","39.06542056074767","59.25925925925925","62.47755834829444"
"36","260","0.1","30","0.2","bc","69","60.65420560747663","39.345794392523366","58.86939571150097","62.29802513464991"
"38","260","0.3","30","0.2","bc","166","60.46728971962617","39.532710280373834","59.25925925925925","61.57989228007181"
"37","260","0.2","30","0.2","bc","166","60.46728971962617","39.532710280373834","58.67446393762184","62.11849192100538"
"35","260","0.5","20","0.2","bc","259","60.747663551401864","39.25233644859813","59.4541910331384","61.93895870736086"
"41","260","0.1","40","0.2","bc","69","60.373831775700936","39.626168224299064","59.06432748538012","61.57989228007181"
"39","260","0.4","30","0.2","bc","166","60.09345794392523","39.90654205607477","58.86939571150097","61.22082585278277"
"38","260","0.3","30","0.2","bc","259","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"42","260","0.2","40","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"36","260","0.1","30","0.2","bc","166","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"43","260","0.3","40","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"40","260","0.5","30","0.2","bc","69","60.93457943925233","39.06542056074767","59.25925925925925","62.47755834829444"
"41","260","0.1","40","0.2","bc","166","60.09345794392523","39.90654205607477","58.67446393762184","61.40035906642729"
"36","260","0.1","30","0.2","bc","259","60.09345794392523","39.90654205607477","58.67446393762184","61.40035906642729"
"39","260","0.4","30","0.2","bc","259","60.09345794392523","39.90654205607477","58.86939571150097","61.22082585278277"
"44","260","0.4","40","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"42","260","0.2","40","0.2","bc","69","60.373831775700936","39.626168224299064","59.06432748538012","61.57989228007181"
"43","260","0.3","40","0.2","bc","69","60.93457943925233","39.06542056074767","59.64912280701754","62.11849192100538"
"37","260","0.2","30","0.2","bc","259","60.747663551401864","39.25233644859813","58.86939571150097","62.47755834829444"
"41","260","0.1","40","0.2","bc","259","60.18691588785047","39.81308411214953","58.28460038986355","61.93895870736086"
"44","260","0.4","40","0.2","bc","69","60.280373831775705","39.719626168224295","59.25925925925925","61.22082585278277"
"45","260","0.5","40","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"43","260","0.3","40","0.2","bc","166","60.747663551401864","39.25233644859813","59.4541910331384","61.93895870736086"
"46","260","0.1","50","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"45","260","0.5","40","0.2","bc","69","60.65420560747663","39.345794392523366","58.67446393762184","62.47755834829444"
"42","260","0.2","40","0.2","bc","166","60.09345794392523","39.90654205607477","59.06432748538012","61.04129263913825"
"44","260","0.4","40","0.2","bc","166","60.280373831775705","39.719626168224295","59.06432748538012","61.40035906642729"
"48","260","0.3","50","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"46","260","0.1","50","0.2","bc","69","60.5607476635514","39.4392523364486","59.25925925925925","61.759425493716336"
"40","260","0.5","30","0.2","bc","166","61.21495327102804","38.78504672897196","59.4541910331384","62.83662477558348"
"45","260","0.5","40","0.2","bc","166","60.747663551401864","39.25233644859813","59.06432748538012","62.29802513464991"
"42","260","0.2","40","0.2","bc","259","60.09345794392523","39.90654205607477","59.25925925925925","60.86175942549371"
"43","260","0.3","40","0.2","bc","259","60.93457943925233","39.06542056074767","60.03898635477582","61.759425493716336"
"48","260","0.3","50","0.2","bc","69","60.8411214953271","39.15887850467289","59.25925925925925","62.29802513464991"
"44","260","0.4","40","0.2","bc","259","60.373831775700936","39.626168224299064","58.86939571150097","61.759425493716336"
"47","260","0.2","50","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"50","260","0.5","50","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"45","260","0.5","40","0.2","bc","259","61.02803738317757","38.97196261682243","59.25925925925925","62.65709156193896"
"46","260","0.1","50","0.2","bc","166","60.46728971962617","39.532710280373834","58.86939571150097","61.93895870736086"
"50","260","0.5","50","0.2","bc","69","60.280373831775705","39.719626168224295","58.47953216374269","61.93895870736086"
"48","260","0.3","50","0.2","bc","166","60.65420560747663","39.345794392523366","59.25925925925925","61.93895870736086"
"46","260","0.1","50","0.2","bc","259","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"40","260","0.5","30","0.2","bc","259","61.21495327102804","38.78504672897196","59.25925925925925","63.016157989228006"
"47","260","0.2","50","0.2","bc","69","60.373831775700936","39.626168224299064","59.25925925925925","61.40035906642729"
"49","260","0.4","50","0.2","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"50","260","0.5","50","0.2","bc","166","60.8411214953271","39.15887850467289","59.4541910331384","62.11849192100538"
"48","260","0.3","50","0.2","bc","259","60.46728971962617","39.532710280373834","58.86939571150097","61.93895870736086"
"51","260","0.1","10","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"49","260","0.4","50","0.2","bc","69","60.280373831775705","39.719626168224295","58.67446393762184","61.759425493716336"
"49","260","0.4","50","0.2","bc","166","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"55","260","0.5","10","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"47","260","0.2","50","0.2","bc","166","61.12149532710281","38.87850467289719","60.03898635477582","62.11849192100538"
"51","260","0.1","10","0.3","bc","69","60.373831775700936","39.626168224299064","58.86939571150097","61.759425493716336"
"50","260","0.5","50","0.2","bc","259","60.747663551401864","39.25233644859813","59.4541910331384","61.93895870736086"
"49","260","0.4","50","0.2","bc","259","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"55","260","0.5","10","0.3","bc","69","59.90654205607476","40.09345794392523","58.86939571150097","60.86175942549371"
"53","260","0.3","10","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"54","260","0.4","10","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"52","260","0.2","10","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"55","260","0.5","10","0.3","bc","166","60.09345794392523","39.90654205607477","59.64912280701754","60.502692998204665"
"54","260","0.4","10","0.3","bc","69","60.09345794392523","39.90654205607477","59.06432748538012","61.04129263913825"
"57","260","0.2","20","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"55","260","0.5","10","0.3","bc","259","60.747663551401864","39.25233644859813","60.23391812865497","61.22082585278277"
"53","260","0.3","10","0.3","bc","69","60.8411214953271","39.15887850467289","59.64912280701754","61.93895870736086"
"52","260","0.2","10","0.3","bc","69","60.8411214953271","39.15887850467289","59.4541910331384","62.11849192100538"
"54","260","0.4","10","0.3","bc","166","59.813084112149525","40.18691588785047","58.67446393762184","60.86175942549371"
"51","260","0.1","10","0.3","bc","166","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"47","260","0.2","50","0.2","bc","259","61.12149532710281","38.87850467289719","60.03898635477582","62.11849192100538"
"59","260","0.4","20","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"57","260","0.2","20","0.3","bc","69","60.65420560747663","39.345794392523366","58.86939571150097","62.29802513464991"
"56","260","0.1","20","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"59","260","0.4","20","0.3","bc","69","60","40","59.25925925925925","60.68222621184919"
"61","260","0.1","30","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"53","260","0.3","10","0.3","bc","166","61.02803738317757","38.97196261682243","59.84405458089669","62.11849192100538"
"58","260","0.3","20","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"51","260","0.1","10","0.3","bc","259","60.65420560747663","39.345794392523366","59.25925925925925","61.93895870736086"
"52","260","0.2","10","0.3","bc","166","60.747663551401864","39.25233644859813","59.06432748538012","62.29802513464991"
"56","260","0.1","20","0.3","bc","69","60.65420560747663","39.345794392523366","59.06432748538012","62.11849192100538"
"59","260","0.4","20","0.3","bc","166","60.46728971962617","39.532710280373834","59.84405458089669","61.04129263913825"
"54","260","0.4","10","0.3","bc","259","59.813084112149525","40.18691588785047","58.0896686159844","61.40035906642729"
"61","260","0.1","30","0.3","bc","69","60.747663551401864","39.25233644859813","59.25925925925925","62.11849192100538"
"60","260","0.5","20","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"56","260","0.1","20","0.3","bc","166","60.65420560747663","39.345794392523366","58.86939571150097","62.29802513464991"
"58","260","0.3","20","0.3","bc","69","59.90654205607476","40.09345794392523","58.47953216374269","61.22082585278277"
"53","260","0.3","10","0.3","bc","259","60.8411214953271","39.15887850467289","59.84405458089669","61.759425493716336"
"57","260","0.2","20","0.3","bc","166","60.373831775700936","39.626168224299064","58.86939571150097","61.759425493716336"
"52","260","0.2","10","0.3","bc","259","60.65420560747663","39.345794392523366","59.06432748538012","62.11849192100538"
"56","260","0.1","20","0.3","bc","259","60.65420560747663","39.345794392523366","59.06432748538012","62.11849192100538"
"59","260","0.4","20","0.3","bc","259","60.5607476635514","39.4392523364486","59.84405458089669","61.22082585278277"
"62","260","0.2","30","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"60","260","0.5","20","0.3","bc","69","60.09345794392523","39.90654205607477","59.06432748538012","61.04129263913825"
"61","260","0.1","30","0.3","bc","166","60.65420560747663","39.345794392523366","58.67446393762184","62.47755834829444"
"62","260","0.2","30","0.3","bc","69","60.09345794392523","39.90654205607477","59.4541910331384","60.68222621184919"
"57","260","0.2","20","0.3","bc","259","60.09345794392523","39.90654205607477","57.69980506822612","62.29802513464991"
"58","260","0.3","20","0.3","bc","166","60.46728971962617","39.532710280373834","58.86939571150097","61.93895870736086"
"63","260","0.3","30","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"62","260","0.2","30","0.3","bc","166","59.813084112149525","40.18691588785047","58.86939571150097","60.68222621184919"
"61","260","0.1","30","0.3","bc","259","60.8411214953271","39.15887850467289","59.4541910331384","62.11849192100538"
"60","260","0.5","20","0.3","bc","166","60.280373831775705","39.719626168224295","59.4541910331384","61.04129263913825"
"64","260","0.4","30","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"66","260","0.1","40","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"62","260","0.2","30","0.3","bc","259","59.62616822429907","40.373831775700936","58.47953216374269","60.68222621184919"
"58","260","0.3","20","0.3","bc","259","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"63","260","0.3","30","0.3","bc","69","61.40186915887851","38.598130841121495","60.42884990253411","62.29802513464991"
"65","260","0.5","30","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"64","260","0.4","30","0.3","bc","69","60","40","58.47953216374269","61.40035906642729"
"60","260","0.5","20","0.3","bc","259","60.8411214953271","39.15887850467289","59.4541910331384","62.11849192100538"
"66","260","0.1","40","0.3","bc","69","60.65420560747663","39.345794392523366","59.25925925925925","61.93895870736086"
"68","260","0.3","40","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
"67","260","0.2","40","0.3","bc","0","60.5607476635514","39.4392523364486","59.06432748538012","61.93895870736086"
